OID,Id,units,length,ORIG_FID,POINT_X,POINT_Y
-1,0,granitic-peg-pt,22.1000004,3,325810.298201000026893,6798163.196179999969900
-1,0,granitic-peg-pt,22.1000004,3,325810.457743000006303,6798163.078999999910593
-1,0,granitic-peg-pt,22.1000004,3,325810.598920000018552,6798162.951109999790788
-1,0,granitic-peg-pt,22.1000004,3,325810.843876999977510,6798162.705090000294149
-1,0,granitic-peg-pt,22.1000004,3,325810.919861999980640,6798162.593740000389516
-1,0,granitic-peg-pt,22.1000004,3,325810.970721999998204,6798162.499520000070333
-1,0,granitic-peg-pt,22.1000004,3,325811.049303999985568,6798162.416360000148416
-1,0,granitic-peg-pt,22.1000004,3,325811.177888999984134,6798162.302249999716878
-1,0,granitic-peg-pt,22.1000004,3,325811.287791999988258,6798162.198389999568462
-1,0,granitic-peg-pt,22.1000004,3,325811.400717000011355,6798162.094580000266433
-1,0,granitic-peg-pt,22.1000004,3,325811.529143000021577,6798161.991000000387430
-1,0,granitic-peg-pt,22.1000004,3,325811.710515999991912,6798161.816499999724329
-1,0,granitic-peg-pt,22.1000004,3,325811.989645999972709,6798161.567560000345111
-1,0,granitic-peg-pt,22.1000004,3,325812.083304000028875,6798161.512780000455678
-1,0,granitic-peg-pt,22.1000004,3,325812.164740999985952,6798161.447169999592006
-1,0,granitic-peg-pt,22.1000004,3,325812.386357999988832,6798161.313299999572337
-1,0,granitic-peg-pt,22.1000004,3,325812.582883000024594,6798161.207310000434518
-1,0,granitic-peg-pt,22.1000004,3,325812.664266999985557,6798161.145250000059605
-1,0,granitic-peg-pt,22.1000004,3,325812.836031000013463,6798161.038780000060797
-1,0,granitic-peg-pt,22.1000004,3,325812.982926999975462,6798160.939030000008643
-1,0,granitic-peg-pt,22.1000004,3,325813.176279000006616,6798160.836539999581873
-1,0,granitic-peg-pt,22.1000004,3,325813.310157000028994,6798160.778710000216961
-1,0,granitic-peg-pt,22.1000004,3,325813.543561999977101,6798160.690790000371635
-1,0,granitic-peg-pt,22.1000004,3,325813.685121999995317,6798160.593159999698400
-1,0,granitic-peg-pt,22.1000004,3,325813.838853999972343,6798160.502109999768436
-1,0,granitic-peg-pt,22.1000004,3,325813.918257999990601,6798160.460909999907017
-1,0,granitic-peg-pt,22.1000004,3,325814.060551000002306,6798160.336590000428259
-1,0,granitic-peg-pt,22.1000004,3,325814.181457999977283,6798160.269609999842942
-1,0,granitic-peg-pt,22.1000004,3,325814.409522000001743,6798160.118479999713600
-1,0,granitic-peg-pt,22.1000004,3,325814.605452999996487,6798160.000110000371933
-1,0,granitic-peg-pt,22.1000004,3,325814.775228000013158,6798159.897909999825060
-1,0,granitic-peg-pt,22.1000004,3,325814.944264999998268,6798159.796070000156760
-1,0,granitic-peg-pt,22.1000004,3,325815.109816999989562,6798159.687730000354350
-1,0,granitic-peg-pt,22.1000004,3,325815.267746000026818,6798159.574070000089705
-1,0,granitic-peg-pt,22.1000004,3,325815.422175000014249,6798159.492049999535084
-1,0,granitic-peg-pt,22.1000004,3,325815.670898000011221,6798159.306610000319779
-1,0,granitic-peg-pt,22.1000004,3,325815.764928999997210,6798159.227110000327229
-1,0,granitic-peg-pt,22.1000004,3,325815.921641999972053,6798159.090599999763072
-1,0,granitic-peg-pt,22.1000004,3,325815.990379000024404,6798159.045970000326633
-1,0,granitic-peg-pt,22.1000004,3,325816.101639000000432,6798158.949110000394285
-1,0,granitic-peg-pt,22.1000004,3,325816.182995999988634,6798158.888829999603331
-1,0,granitic-peg-pt,22.1000004,3,325816.292060000007041,6798158.814720000140369
-1,0,granitic-peg-pt,22.1000004,3,325816.344070999999531,6798158.773439999669790
-1,0,granitic-peg-pt,22.1000004,3,325816.484034000022803,6798158.622589999809861
-1,0,granitic-peg-pt,22.1000004,3,325816.614887000003364,6798158.539110000245273
-1,0,granitic-peg-pt,22.1000004,3,325816.860756999987643,6798158.342430000193417
-1,0,granitic-peg-pt,22.1000004,3,325816.979379999975208,6798158.259530000388622
-1,0,granitic-peg-pt,22.1000004,3,325817.064009000023361,6798158.197750000283122
-1,0,granitic-peg-pt,22.1000004,3,325817.139231999986805,6798158.130379999987781
-1,0,granitic-peg-pt,22.1000004,3,325817.210061000019778,6798158.050540000200272
-1,0,granitic-peg-pt,22.1000004,3,325817.311792999971658,6798157.971160000190139
-1,0,granitic-peg-pt,22.1000004,3,325817.421542999974918,6798157.874520000070333
-1,0,granitic-peg-pt,22.1000004,3,325817.499826000013854,6798157.814059999771416
-1,0,granitic-peg-pt,22.1000004,3,325817.590923000010662,6798157.722219999879599
-1,0,granitic-peg-pt,22.1000004,3,325817.699274000013247,6798157.631749999709427
-1,0,granitic-peg-pt,22.1000004,3,325817.891691000026185,6798157.473939999938011
-1,0,granitic-peg-pt,22.1000004,3,325817.943341000005603,6798157.430719999596477
